,STDR_DE_ID,ADSTRD_CODE_SE,TOT_LVPOP_CO,MALE_F0T9_LVPOP_CO,MALE_F10T14_LVPOP_CO,MALE_F15T19_LVPOP_CO,MALE_F20T24_LVPOP_CO,MALE_F25T29_LVPOP_CO,MALE_F30T34_LVPOP_CO,MALE_F35T39_LVPOP_CO,MALE_F40T44_LVPOP_CO,MALE_F45T49_LVPOP_CO,MALE_F50T54_LVPOP_CO,MALE_F55T59_LVPOP_CO,MALE_F60T64_LVPOP_CO,MALE_F65T69_LVPOP_CO,MALE_F70T74_LVPOP_CO,FEMALE_F0T9_LVPOP_CO,FEMALE_F10T14_LVPOP_CO,FEMALE_F15T19_LVPOP_CO,FEMALE_F20T24_LVPOP_CO,FEMALE_F25T29_LVPOP_CO,FEMALE_F30T34_LVPOP_CO,FEMALE_F35T39_LVPOP_CO,FEMALE_F40T44_LVPOP_CO,FEMALE_F45T49_LVPOP_CO,FEMALE_F50T54_LVPOP_CO,FEMALE_F55T59_LVPOP_CO,FEMALE_F60T64_LVPOP_CO,FEMALE_F65T69_LVPOP_CO,FEMALE_F70T74_LVPOP_CO
217,2018-09-20,280320.0,21236656.6875,485909.37305000005,317252.04004000005,542923.96095,550069.73634,943320.2187400002,1075430.52931,1229189.6699300003,1097682.6992300001,1045111.27932,741119.98047,619704.42188,505514.34376,389620.85352000006,746496.73825,478395.37307,304171.47070999997,519835.12499999994,822844.5605499999,1287066.94143,1142024.0488300002,1074254.4082,889932.38672,859565.18162,636744.7285100002,664712.0800800001,629772.2636900002,501321.48047999997,1136670.8164199998
218,2018-09-21,280320.0,20018822.5625,473793.03122000006,307570.10351,531396.0195199999,563596.85742,884451.2910200002,980485.13475,1108386.2793100001,994506.7851199999,973084.1269400001,704754.81836,584132.5449099999,485975.9785,378176.4062399999,716483.84375,461614.45703,290931.8007700001,504259.06640999997,796170.8633,1167360.9355499998,1042196.23828,992274.46873,835408.69334,824821.6718799999,610224.68748,635519.91014,601676.07619,478813.59179,1090757.07032
219,2018-09-22,280320.0,16115623.4375,435271.46482999995,282192.21679000003,549775.2734300001,539354.84768,650624.78516,665309.6797,730643.35548,668896.25977,732165.28906,563034.10546,479111.73045000003,414443.53417999996,326247.55567000003,648592.95509,447695.38085,279427.58886,534256.0703199999,633740.32226,751931.4824199999,710561.83008,723073.0468700001,663069.8613400001,716645.4394599999,528797.81247,535824.06056,510974.78905,411432.4941400001,982530.2226599997
220,2018-09-23,280320.0,13539751.9375,369546.47071,233380.37597,478445.17286000005,453778.66893000004,511724.1640400001,518145.91406999994,587754.0859400001,536630.93554,604087.30272,472296.50586,412037.09959999996,373263.00002000004,304172.3457099999,625160.19922,374321.0683599999,229683.31738,453912.33104,481387.10256,539684.53126,542369.3613300001,583857.42773,541941.14455,605276.3378900001,450445.94142,466286.17968999996,463218.17186000006,385247.29785999993,941699.5546599999
221,2018-09-24,280320.0,11936607.90625,325160.99609,199796.47463,421582.78125,378752.20703999983,422291.01171999995,433979.74606000003,509662.58202999993,474622.41991999996,518886.54880999995,415960.55372,369084.44239,337468.20605999994,283094.76856,596070.6367299999,332020.01659000013,198567.52294,395810.97848999995,385525.13283,433791.40821,457345.7050900001,518115.13282,480770.25783,538961.88086,404313.93942999997,422818.22261000006,420778.69138,359054.1455200001,902321.51171
222,2018-09-25,280320.0,13167385.53125,363357.8837800001,227232.02539,488544.48436000006,447349.98242,504534.59371000004,512332.58202999993,562245.1249999999,520055.8711,597845.1054600001,479311.04297000007,403886.88184,351303.6845600001,286556.28711,605056.53906,368172.2529099999,224688.68552999996,453481.27538999997,463407.25975,517708.33006999997,510359.88086000003,550017.01757,527532.58204,606031.12306,449055.17967,449914.75587000005,436739.78712000005,363656.8623,897008.2968700001
223,2018-09-26,280320.0,15093915.0625,427580.29882000014,273729.68554,526122.8125100001,500678.03319999995,599720.37499,616107.1660500001,667392.6406400001,618773.5917999999,693174.07228,542167.04493,445836.97461,383155.29101000004,305635.05859999993,619733.44921,431077.2011499999,268335.85448,503807.24023999996,573801.5625,663365.6366900001,633412.8086,668879.4921700001,629974.2793,690611.14647,509193.11327999993,502948.73245,477991.84179999994,388084.94042999996,932624.7460899998
224,2018-09-27,280320.0,19861721.5,475894.4218699999,311566.70021999994,526944.02539,528640.50196,873846.5331999998,1000454.5800700001,1125763.7167999998,1000385.5058500002,973790.36523,702300.0390499999,579108.4726499999,473413.88282,367513.1210899999,704558.20506,466097.69334,298791.54295000003,493193.91995,761221.3535200001,1174554.84766,1043940.32226,987012.9296899999,831747.23632,823067.3007799998,599036.916,615773.1933600002,587874.20311,470853.5937299999,1064376.30469
225,2018-09-28,280320.0,20624506.875,482250.5957200001,318317.65042,537783.3828199999,570822.0312600001,915095.3828099999,1043791.7890699999,1169331.7187500002,1043990.6972700001,1007296.0546799998,727992.91995,606829.70116,490276.83790000004,378969.28125000006,721631.21485,474859.41601000004,304214.45116,517744.2382999999,831409.5195500001,1237342.79882,1091862.0058499998,1025774.8046900001,856128.8476599999,842695.9863200001,612766.0839600001,634679.93358,605105.8027400002,475789.23437,1099754.54687
226,2018-09-29,280320.0,17722237.0625,482546.29491,317869.85547,578450.6660099999,570653.88475,744299.1504,770364.8925700003,825119.5878800001,753469.34961,810701.6015699999,615048.68166,529999.91015,449234.37500999996,349604.90332,667162.9433599999,493560.06443,312663.17186999996,569009.40235,720746.0273300001,877843.6054499999,825238.7128999999,817991.7324200001,730406.4355399999,773108.5195299999,571646.2773600001,579471.94922,547145.0546800001,428388.70801,1010491.33204
227,2018-09-30,280320.0,16441640.6875,474381.43750000006,310976.20411,539612.9238300001,535036.49415,678495.0234300001,687291.9277,746488.85155,685053.80663,755433.0917999999,573078.5937399999,483266.7128999999,410303.70114,325264.78515999997,647912.04298,478287.3867399999,300310.37987999996,528649.3398300001,638615.9980399999,761891.41014,727434.31444,753085.39453,691351.67188,733679.73829,532230.37303,532224.96681,514019.5371,406305.7294900001,990958.72266
228,2018-10-01,280320.0,20496691.0,483813.28319999995,320060.5556600001,514534.41014000005,529473.1601600002,909759.15234,1041163.0624899999,1188461.22069,1060946.38671,1021151.9550800001,725273.0546800001,598155.06249,487679.58984999993,379222.94628000003,722204.0703200002,477198.96289,306162.77635999996,486819.21093999996,778894.43946,1219418.43945,1089176.3730500003,1031444.7890600001,858458.23633,840374.0918100001,612253.3105499999,633279.14257,605571.94339,483872.3437699999,1091868.9883
229,2018-10-02,280320.0,20809347.5625,485819.54105000006,321208.8183600001,522316.93945,533376.06054,929480.0527200002,1063280.4238200001,1213373.6523399998,1080602.10351,1029636.29686,723817.76954,605988.43555,488651.82030999986,380808.39063,727141.6230600001,479529.25782,305775.34666999994,490612.20508000004,793109.9062299998,1262589.9062799998,1124982.21679,1055464.81837,873930.06836,853214.2773299998,625206.4941499999,638916.68946,612324.8633,488837.03125,1099352.3710900003
230,2018-10-03,280320.0,16910001.375,473717.50977,309528.12890000007,510718.80859000003,520692.9336,694974.5976900001,729034.30077,810977.9785200002,742292.26368,789633.53516,589137.6269800001,499305.61520999996,424649.7968700001,331310.3583999999,651886.9472400001,470389.34372999996,295973.44143,498078.10743000003,647910.2656300002,814426.3124999999,776612.69139,791123.7500099998,715861.9277499999,748948.36132,551308.91795,560856.91601,538898.9062600001,425391.68162000005,996360.39845
231,2018-10-04,280320.0,20757844.3125,487104.71680000005,321708.45022,520572.95505,538681.77541,917725.5624899999,1048033.2207099999,1197157.1015599999,1067974.3827999998,1022358.98635,723673.3163999999,608522.40039,488942.39063000004,380394.0605600001,717478.83593,483877.58787,309810.57814000006,496624.28516,801669.1738199998,1246272.45117,1119846.5507699999,1054388.65234,874944.88284,853056.31251,620224.23826,646643.9804499999,617967.5000099998,489068.5585799999,1103121.40623
232,2018-10-05,280320.0,20889242.125,487367.9160099999,321576.26953000005,528058.85739,574662.06445,926505.89452,1047865.1894599999,1186843.5117100002,1062026.64258,1017628.98831,731748.1484300001,610850.66014,494480.73828999995,386026.71582,726203.80471,485066.64062,310236.78908,509241.99413000006,836305.6660000001,1253053.55271,1117862.5683499998,1048806.83789,873106.9120899999,853242.9492000001,629041.47849,650142.0078099999,619510.2480299999,489099.41602,1112679.7109200002
233,2018-10-06,280320.0,18070081.75,486497.8828,317765.54394000006,556732.4824200001,582955.74024,759114.64452,779253.5664300002,847186.4882499999,772002.8964900002,823870.3222600002,624647.2246,543593.6894200001,456979.1816099999,357678.41602999996,692053.10743,515386.60351999995,324018.50978,559272.5586000001,734817.9082000002,899639.77735,852862.8027400001,839321.97266,753132.4843800002,784511.89845,589773.4238100001,596850.6972999999,560824.6074399998,440078.33203000005,1019258.9140499998
234,2018-10-07,280320.0,16480916.3125,473355.4863299999,305998.23243,532223.5507700001,538364.3574200001,679936.53516,691967.6699300003,745751.5820299999,683631.1504,750217.29298,568178.5878999999,488106.12305999995,412479.1494000001,328250.6025400001,658628.01168,488903.7656000001,303572.15333,509709.5292800001,640649.6523499999,770000.6191299999,744377.7031200001,757732.67184,688692.33398,727655.60543,538292.63671,539994.8730199999,515076.12304,413741.21286,985429.0859599999
235,2018-10-08,280320.0,19627187.375,466140.59178,306261.20507,491788.52342000004,529644.35156,870107.7480599999,974225.5625199999,1087188.06253,964678.98047,949620.51954,692904.63674,581275.3066699998,476200.34179000003,371572.17579999997,710132.82421,462828.84375999984,294656.70214,474580.53905,760407.9238100001,1153213.7675899998,1028797.9824499999,966832.502,818801.53906,814992.94142,601915.3594,623246.5488199999,596584.24023,477699.9218700001,1080887.8046799998
236,2018-10-09,280320.0,16542138.375,460001.96093000006,302011.02537,492944.64648000005,507970.1757999999,683041.83007,706980.8984300001,787793.9609300001,721925.3222400002,767399.1953199999,577211.5390799998,490508.29104,415000.11329,327501.10156,651673.79884,466878.99218999996,293576.33498999994,483496.9668100001,626712.58984,792472.7968799999,757118.53515,766970.2441400002,698876.9160099999,734533.89063,543361.3515600001,551824.75197,526565.61135,419606.76759,988178.9336
237,2018-10-10,280320.0,20625976.625,492869.74611,325550.15235,519360.68554,528694.6913800001,906614.93946,1040770.6249899999,1188487.06054,1063340.8613300002,1018059.76561,722633.8964900001,598810.8027700001,485897.85153,377327.26462999993,718615.3105599999,485948.52734,309799.47461000003,489700.53711,785980.34571,1238324.5761600002,1115471.8183700002,1044678.8710700001,869893.6191300001,844018.0527199998,621834.28711,640810.6757799998,612092.98633,483893.76953000005,1096495.37109
238,2018-10-11,280320.0,20754766.25,494649.54883,326181.08204,516425.2597400001,536805.5019400001,920060.2949200001,1055247.4472599998,1204833.75591,1075579.4785,1023146.7832200001,728181.1992100001,603677.2558499998,488501.51949999994,380827.89064,723109.00781,487528.31054999994,312488.46388,484497.32031,796996.5195500001,1250539.25975,1116474.0859500002,1056804.24414,872595.7695199999,847448.6738199999,617750.8633,642719.3281300002,617575.5703300001,482499.45898,1091622.32421
239,2018-10-12,280320.0,20766175.5625,488736.83203999995,322814.17871,525795.99999,567983.60545,924720.1503999998,1046377.5273500001,1185449.1992,1048409.54299,1014467.9238499999,721498.89064,603162.8672000001,492954.21872,378148.9970699999,716894.2597599999,487622.06837000005,312325.98634,506986.80077999993,836059.63283,1253797.5820399998,1119982.94339,1046936.7167800001,864315.8398500001,843885.3847499999,624713.0136800001,642618.3945399999,614250.3593700001,478864.72264,1096401.97268
240,2018-10-13,280320.0,17435535.0625,485289.72657000006,321818.4951300001,531158.22657,548558.4843799999,753928.22265,786273.8417999999,861974.0039100002,770416.8340100001,826362.4355700001,600918.66015,517364.13281000004,434731.35254000005,340482.28128,665457.64844,490223.16604999994,311275.75099999993,499919.1640700001,673474.14846,872809.41407,832109.7011899999,813443.4745700002,728357.21871,751937.3847700001,549886.95119,549687.5312399999,524040.12502,413254.7744100001,980381.9687500001
241,2018-10-14,280320.0,16584374.5625,490090.70897,320223.6992,544189.2988000001,519866.27929000003,685767.6308699999,706243.19336,757860.58398,696147.9121300001,752852.90819,559827.64257,478458.51561,410238.34375999996,325062.6318499999,651753.16799,482927.7207000001,303571.40038,516432.05273000005,637710.3613300001,774705.0312600002,786661.8340000001,773941.90625,702386.7753999998,735429.9433699999,535076.8359399999,539707.1836,513092.11327000003,403599.40429999994,980549.4726600001
242,2018-10-15,280320.0,20360135.8125,493093.32224000007,324844.66602000006,507875.78318999993,514577.8808500001,895760.1074000002,1025689.4316500002,1178109.6250199997,1054891.26951,1011597.2421900001,717157.36913,593600.06836,483958.95995000005,374982.0468800001,718901.9316100001,476401.17189000006,305199.30175,475544.78711000003,769817.8379000002,1208448.88476,1085647.01756,1028840.5742100001,858989.5136599998,836171.2246399999,610981.98244,633851.65625,602505.3164000001,478354.01952999993,1094342.87889
243,2018-10-16,280320.0,20676577.75,491589.7402400001,324156.91993000003,510912.1406100001,518294.7539099999,905782.20509,1053708.71484,1206380.38478,1069794.31642,1027236.9922199998,723744.21289,604534.4765799999,490842.12305000005,378074.78708999994,718676.84765,482693.77149,307945.71385,470421.56249000004,780937.2226500001,1250531.75,1116990.2851399998,1060547.04496,876260.9374999999,850652.82423,623598.2675400001,646273.8672099999,610127.99608,483226.86131,1092641.1406399999
244,2018-10-17,280320.0,20666963.5625,497461.6581900001,328358.98535999993,490501.88281000004,527051.0410300001,906659.36325,1052377.9023599997,1201825.40626,1076858.9824400002,1026490.56251,723238.0117,601593.83984,488534.46875,377972.1679899999,714156.7949199999,488862.25781,312622.5341899999,481502.67971000005,783386.6855499999,1249279.2304599998,1122022.9609400001,1055560.17577,874623.4648600002,847757.2285,621702.4179700002,636723.3867200001,607601.60548,479322.97264999995,1092915.0585899998
245,2018-10-18,280320.0,20659760.6875,496789.90038999997,328467.2646599999,481227.15040999994,532835.9413899999,907572.2070400002,1056162.15429,1202418.2051,1067910.74999,1019889.8105300001,718561.9218599999,594242.2538999999,480187.17188000004,369076.0029400001,713633.1211100001,488890.75978,313730.96875,485671.66015999997,793151.0937600002,1248257.41992,1122676.65819,1055669.16405,878801.9746,846227.7929799999,622043.3183699999,641329.32225,612817.91993,486603.48634,1094915.2773499999
246,2018-10-19,280320.0,20834974.8125,509187.96485999995,335385.8164100001,514826.39648,568586.7480299999,929274.0937400002,1042944.24022,1182089.78709,1051864.1367199998,1009948.90234,716895.47659,603870.1836,491736.2519600001,377424.80762999994,718592.9980599999,500320.22265999997,320455.18068000005,510199.89648000005,830436.52346,1251739.24413,1121207.62891,1048632.31442,868811.9687499999,849746.0234500001,625908.58397,645328.1191700001,617222.6074199999,487122.0253800001,1105216.5781299998
247,2018-10-20,280320.0,17914151.8125,499238.77344,328308.52439000004,578646.1757800003,563894.8027700001,760913.59375,784760.6816400001,840899.9570199999,766977.5195399999,819396.3789000002,610250.0156299999,527253.08595,449862.4687600001,350514.41016,671254.19923,506125.9648500001,319648.98339,556459.70117,712354.66798,894037.57421,845822.49606,831465.3261599999,750179.6113799999,779796.29883,578711.01562,589416.58984,550811.75198,429402.1719,1017749.08203
248,2018-10-21,280320.0,16701279.1875,501124.58595999994,325006.45314,550120.3066200002,528781.89844,705254.5214999999,702809.6992000001,757082.17186,697593.4159900001,761612.6386799999,570172.3886699999,480622.8281200001,409151.55371,324651.88963,651395.36326,497006.11522000004,310913.4550799999,524114.79493000003,636538.8398399999,775522.7539100001,750276.76761,766764.9824300001,713988.2500100002,743546.16016,541157.65041,546061.3476600001,517846.1933500001,412197.57912000007,999964.6367099999
249,2018-10-22,280320.0,20559276.375,509917.91014000017,335938.70217,523710.8945200001,522520.3261700001,903418.2285200001,1034797.82811,1183336.6640599999,1056396.2128899998,1018688.4511699999,723713.22657,596186.9023399999,486332.43166,374741.63379999995,716941.3203200002,490375.3046700001,315173.95508,487586.22067999997,773681.8984299998,1212540.33984,1089093.1171900001,1038162.5898399998,873934.0937399999,851306.27734,618071.45314,635991.0663999998,608225.08594,480089.9668100001,1098404.23047
250,2018-10-23,280320.0,20810147.375,508039.73239,335549.09278000006,523104.94335,524438.95312,908479.3358900001,1051523.54883,1205993.06835,1071522.72655,1025985.8242200001,728902.5097599999,602683.6972800001,491759.4433599999,377815.57813000004,722448.1777100002,492462.19726000004,315331.82129000005,490330.5918099999,783758.7500099998,1242550.90819,1123226.0917900002,1057432.5781599998,886450.2578,857523.82034,625973.61325,644718.7461,619534.6836100001,487674.35155,1104932.32815
251,2018-10-24,280320.0,20939180.0,504692.32422000007,333718.792,524797.2207200001,535445.78321,922247.6562500002,1061284.6269700003,1217724.9394399999,1078965.4785,1036105.68945,734679.0624999999,605309.5468600001,492999.53322000004,377730.60936000006,718966.77148,486030.04688000004,310570.82128000003,497959.43361000007,800177.9609500001,1260093.3945400002,1132859.38281,1064898.7812299998,886243.77931,863171.7167899997,628673.45898,645581.77736,621583.8203,484955.69532,1111712.0781
252,2018-10-25,280320.0,21063088.25,503896.17969,332260.88963999995,527915.7929599999,548384.71681,936656.46094,1068354.29685,1221654.9394600003,1086600.5039200003,1047175.5312599998,733755.0390699998,606944.3847800001,492708.23243,379558.0312599999,721062.2890699999,495969.22462,316318.60057,507129.50781,811389.8711000001,1268566.3124900002,1138098.97461,1072343.4121200002,889542.52735,861037.5781,628056.4003999999,647482.4570600002,622602.28125,487720.33982999995,1109903.4336
253,2018-10-26,280320.0,21034183.0625,504692.99218,330830.95509999996,558794.7734300001,592693.5996,933743.43944,1055907.62114,1188614.17381,1061985.2382599998,1022847.48243,724348.09962,604031.2870900001,495805.33397000004,381207.50586000003,722677.01366,492664.76172000007,315010.78907999996,527739.93948,845099.05861,1250972.8242199998,1120865.5039000004,1050259.8359299998,881063.5761600002,863257.4492299999,633121.11131,651697.7597599999,624119.01562,488895.46092,1111236.3124999998
254,2018-10-27,280320.0,18103292.4375,511117.71874999994,334072.0419500001,582619.2538999999,594232.3378699998,774989.2636700001,790654.5664199999,840927.18946,771335.7812500001,823117.18166,609338.3613300001,532583.6836,453692.7421899999,346754.83889,672894.2539100001,514800.33204999997,322671.79105000006,561811.64842,738534.2129099999,912576.7636600002,852912.74025,837562.1972600002,757224.49219,790106.25194,583521.47071,590701.8593899999,557350.5878900001,432577.83692,1012611.01174
255,2018-10-28,280320.0,16907711.4375,503017.99803,325608.01464,557338.18164,547159.0468799999,697898.6601699998,713715.26952,763846.99415,705121.3398399999,779577.2206799999,577868.2734400001,488917.29884000006,415197.3828199999,331951.54883,667539.29881,505006.5351399999,314843.01951,529475.50195,658454.1308700001,785085.41799,753105.0175699999,772972.0683399998,715575.23828,754665.65819,548316.05272,547715.4746400001,524150.41797,419740.30467999994,1003849.9804600002
256,2018-10-29,280320.0,20579531.5,509359.83593,335564.60938000004,522683.06054000003,529664.68164,898297.7480599999,1029113.2382700001,1180496.5234500002,1058183.6816200002,1028168.2050800001,722246.2089800001,601029.50001,486606.65822000016,382435.88379,720732.834,487939.93944999995,314339.53809999995,487458.56054000003,780441.97852,1219307.88085,1089788.46484,1038690.28712,874519.78125,846603.8086100003,617211.5957,635956.1308499998,605702.63282,480472.0839800001,1096516.3086299999
257,2018-10-30,280320.0,20906662.875,507556.7812399999,332523.77928,526208.95702,531660.20507,918157.70119,1054612.1074,1218469.22264,1080609.97849,1038582.5546799998,730080.30468,608555.27341,491279.54297000007,380216.85351999995,723773.9394399999,492590.02150000003,317423.54493,485544.52738000004,795679.24612,1262662.4648199996,1131006.3593600001,1063018.83009,888531.2695200001,855843.1211,625288.9062799999,639582.4609300001,614234.04297,485952.6562500001,1107018.00388
258,2018-10-31,280320.0,20916632.125,498347.35349999997,318183.96972999995,529010.67382,534043.67381,920643.83203,1061111.40821,1218363.60742,1080229.50585,1037461.4472399999,727908.0976300001,610704.1933700001,488338.34959999996,383840.2705199999,719482.06445,491078.05275000003,312313.70019,481469.2637100001,801163.6640500001,1268864.9843899999,1136376.89454,1064897.97069,886672.5292699999,860350.3456799999,628180.39648,642448.54492,615854.9707200001,488861.39255999995,1110431.16407
259,2018-11-01,280320.0,20903407.375,482377.43165,304985.11231000006,524393.6601699999,544964.8203,924282.4042900001,1065091.7675700001,1219133.17383,1079946.93946,1037977.9297099999,721567.29687,605273.9746300001,487223.16793000005,377973.05860000005,719676.41601,477242.74805,302770.5624899999,488163.75196,809429.2031300002,1270487.21094,1140362.31053,1069039.3925700001,890530.6699299999,867336.2890899999,631490.80272,649811.67381,619128.0917900001,488633.77541999996,1104113.8359300003
260,2018-11-02,280320.0,20839109.6875,483707.2285,311624.92088999995,538445.3711,579202.4043100001,931014.97852,1056222.1543,1192550.11134,1049585.3808700002,1013297.0058500001,717460.43164,598420.3007700001,485033.21093999996,376998.9668,712226.5136799999,480745.8886699999,306411.94724999997,510896.16403999995,846206.2011800001,1266760.4492300001,1137763.66211,1054725.33984,878101.08008,856885.79297,630115.2558400001,644773.0117299999,610942.2968599999,479517.88087,1089475.64452
261,2018-11-03,280320.0,18077106.5625,496919.51365999994,326465.96579,562079.4746099999,579230.93555,772726.8281000002,810678.3906400002,854844.6464800001,771640.5976299999,817235.63867,610691.47851,529650.5527100001,447721.3769500001,345642.0693400001,673633.29885,508224.62304,321362.01464,551901.9511899999,735822.3457,927464.7402400001,878552.0097699999,849421.28909,762544.8828,787220.2402200002,579396.3730499998,587508.21093,549568.10159,428144.57424,1010814.3789000002
262,2018-11-04,280320.0,16788844.25,486747.93945999997,317697.07422999997,537038.60352,541259.53908,691492.8691499999,721586.0117300001,766856.53906,709666.1054599999,764467.71876,574775.07225,486269.53517,410400.7168,326913.02638000005,658028.4863300001,495713.07616999984,310902.92773000005,518392.97266,655809.2324300002,793839.31448,774947.1797099998,780670.16602,714864.02737,749628.6992099999,544079.71287,542409.4374800001,516730.00002,414635.02051,983023.28516
263,2018-11-05,280320.0,20463454.875,489669.90234000015,325367.83008,514575.0761600001,528502.01954,900086.0566400001,1034397.7949199999,1178269.5468999997,1052583.90234,1019953.58399,720349.91212,602766.00781,478440.40332000004,373029.02443999983,720055.05859,481390.7832199999,310968.0556600001,481578.7011499999,780867.2285300001,1213317.7792999998,1092677.2089699998,1031231.91211,867962.74216,846862.3320400001,614634.23629,630292.40821,603207.20117,483455.47267,1086962.71092
264,2018-11-06,280320.0,20769987.0,483037.1347700001,322842.47168,512598.1601200001,528648.13477,912426.0839900001,1058902.97656,1213162.48631,1079030.916,1035635.07421,727943.2129099999,609021.8183500001,487341.82031999994,375446.82323000004,719754.78323,482022.07227999996,311576.70509000006,482687.06641,793318.9199300001,1251401.33596,1130402.68162,1059646.09571,883049.7246300001,860102.0097600003,622596.39845,638676.2773400001,610224.0839800001,484734.30859,1093757.34376
265,2018-11-07,280320.0,20779563.8125,490419.02736999997,325888.32812,515161.95313000004,535210.73829,916700.82028,1060832.70508,1208278.92967,1072822.5351599997,1029759.67774,726605.26562,608648.9668,483942.29297999997,376611.00390999997,722364.79687,486051.17186999996,311610.58595000004,484014.3300800001,798290.5058599999,1258728.9570300002,1129056.9727000003,1053004.25393,876867.2011899999,854324.71682,624240.7773600001,641307.91404,610604.6640699999,486925.7675699999,1091288.9843800003
266,2018-11-08,280320.0,20927041.0,495343.89258,325735.46389,514914.91993000003,544014.21678,924897.22461,1069330.46877,1214582.14256,1077068.57619,1041449.9999900003,728956.0800999999,607095.3183500002,485862.36326999986,375712.18361,727339.1797,491201.3418,314031.58985000005,485318.4199099999,815443.75001,1267947.53126,1129897.10547,1063913.5683600002,891843.1679699998,861727.8632700001,627711.43555,645280.5449299999,617831.75586,488254.59179000003,1094336.2773199999
267,2018-11-09,280320.0,21027320.0,499937.62106999994,329942.29198,525447.90429,583923.6289,939995.0879100001,1071333.8086199998,1197448.07031,1061164.4004,1026040.2304600002,728445.02929,614299.0957,488502.09571,376256.92676,728994.0097699999,500564.89843,319479.33596,503997.78711999994,850065.21289,1260968.31836,1131098.39255,1058755.72264,883872.3574199999,861159.17384,631264.82618,645639.3437600001,614607.68749,486801.45509000006,1107315.3163900003
268,2018-11-10,280320.0,18173751.5,499031.75197,326518.39064000006,546027.72852,588596.3789099999,785088.94531,810946.2734200002,857041.47851,780571.48828,827117.5058800002,613167.85939,539564.68359,447624.6455,350027.5332200001,672972.94141,516807.18947,326250.8203,543656.4961,746223.5195299999,938660.66213,875785.36329,852827.959,759325.66406,791174.3261599999,586979.41405,594923.68358,548441.21289,431570.16796999995,1016827.48437
269,2018-11-11,280320.0,16796493.8125,490483.89256,318460.95801999996,520056.8886699999,544374.08985,699457.0879000002,716762.4257900001,769884.3534799999,711418.48048,769752.0410000001,570375.26954,490515.01172000007,410436.74709,327095.00486999995,657937.8691400001,502018.96875,313094.93553000013,501239.75000999996,656965.9628699999,796159.27343,767652.7773399999,775798.8945500001,712098.2402300001,750930.21483,548686.9335899999,545670.87502,514207.73438000004,413820.1396399999,1001138.86719
270,2018-11-12,280320.0,20449035.125,492215.18944999995,327214.18747000006,501748.92385,526591.6465,889332.8749899999,1026337.8672000001,1175044.1445300002,1053513.54294,1015556.8027100002,720119.8535199999,600052.2832200001,482987.21386999986,375548.3310499999,720448.6953199999,484744.19727,312538.38670000003,466368.05857000005,777713.5253999999,1210802.85738,1089031.6835899998,1032886.9277400001,868374.0937600001,847225.2226500001,619387.0800700001,633114.94338,606380.41794,481198.13670999993,1112558.1132699999
271,2018-11-13,280320.0,20761970.3125,492588.4238000001,326439.36815999995,494518.02343999984,527201.8359399999,911158.5175799999,1052749.74608,1208123.40235,1075536.8808799998,1027984.44533,723063.5546899999,608311.86719,494865.02147000004,378434.17187,721972.44922,486949.75389,313732.81054,465172.00977,796288.1328100002,1254514.98437,1128834.01367,1053415.23438,881634.3398600001,857358.0117100001,627913.72264,645124.3574,615559.20312,485581.16797,1106944.76171
272,2018-11-14,280320.0,20620155.0625,492930.93164,325977.39942000003,469086.60349,529838.8457,907425.3945199999,1047343.2285300002,1200020.03712,1069978.2304899998,1025517.7792900001,718680.6621199999,598907.2207200001,485845.86912,376284.4511700001,720541.6523500001,484452.28515,311101.17383000004,453192.60547,793988.1953000001,1249601.89845,1127256.4120999998,1051255.9296900001,878383.2304599999,854097.9160099998,626663.9472800001,640149.7636599998,609036.8027500001,484135.1504,1088461.36718
273,2018-11-15,280320.0,20737307.1875,491381.12889999995,324733.6826200001,468567.2656200001,542470.69139,914786.9707099998,1047995.04686,1204164.0000099998,1070146.38865,1026217.9902200002,730327.5078099999,604502.43162,493200.10939,376201.7109099999,725943.4453600001,494989.21874000016,315171.8379,461322.11133,800444.1699,1244626.0683599997,1127099.26564,1053432.3496100002,878962.8125400001,853862.8613099998,628520.8437300001,645009.18165,615226.8808499998,490328.35743000003,1107672.87501
274,2018-11-16,280320.0,20854862.375,497441.74806,330736.86037,535430.28127,578205.6172,919989.7871000001,1043513.9921900001,1183205.2187499998,1055376.08984,1026392.51758,732145.21092,607702.8398600001,491498.20900000003,378004.6045,722527.5371,483746.80663999997,312053.06350000005,519973.0722700001,836706.6601600002,1240189.82813,1115381.3164000001,1042260.37503,874709.80274,862709.44141,630201.93943,643440.3925800001,609705.07228,486643.57813000004,1094970.50782
275,2018-11-17,280320.0,17930572.25,498944.73631,330241.17189,536100.2792900001,571666.75001,758642.5820300002,789253.0663999999,850543.46289,773100.4804499998,824092.64454,609911.2382999999,535490.2539,453592.62889,347318.6933599999,674952.5273500001,504184.8496199999,319920.22753000003,546806.44335,731193.1581799999,907906.85353,857456.88476,836996.6367400001,750584.87307,777429.31639,578340.7324399999,584057.0644400001,546234.81639,433552.83202000003,1002056.87889
276,2018-11-18,280320.0,16569201.4375,493380.3476600001,323667.9062600001,519782.14452,530054.4999899999,672519.6660000001,697501.9335899999,752000.1152200002,696132.1191400001,757186.91406,565413.79882,480143.94336,408117.8632700001,326050.81837000005,657372.86912,494563.7578,310366.9872999999,508625.2480599999,644092.8124899999,771464.5468800002,750401.52146,764051.1269400001,705835.41409,743054.7343699998,539030.11328,540357.41211,511315.5957100001,418342.60939,988374.60937
